candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-72401becfa7fc44f,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_extensions_security-games,https://w3id.org/uogto/extensions#hasAttacker,hasAttacker,object_property,no_match,0.1518,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3678, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5455, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-845de65dd71df6ea,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_extensions_computational-social-choice,https://w3id.org/uogto/extensions#hasBallot,hasBallot,object_property,no_match,0.1515,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3053, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-b657d8e0b9033b26,ssn_sosa,http://xmlns.com/foaf/0.1/Agent,Agent,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#AgentRole,AgentRole,class,no_match,0.1511,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5547, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-8b90d7ec9a0cb450,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_institutional-economics,https://w3id.org/uogto/extensions#hasInstitution,hasInstitution,object_property,no_match,0.1504,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.1379, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-f0680b426ae0460e,ssn_sosa,http://www.w3.org/ns/sosa/ActuatableProperty,ActuatableProperty,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#ReachabilityProperty,ReachabilityProperty,class,no_match,0.1503,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3698, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-884148e2702f70dc,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasStrategy,has strategy,object_property,no_match,0.1501,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3462, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5455, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-000af62cc0b6c301,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_extensions_privacy-disclosure,https://w3id.org/uogto/extensions#hasDPMechanism,hasDPMechanism,object_property,no_match,0.1495,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2222, ""embedding_similarity"": 0.2965, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6207, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-42495390184c5d1f,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_evolutionary-games,https://w3id.org/uogto/extensions#hasESS,hasESS,object_property,no_match,0.1494,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3853, ""embedding_similarity"": 0.2981, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5263, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-913b4e0dab5ae334,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_digital-twin-games,https://w3id.org/uogto/extensions#PropertyAffordance,PropertyAffordance,class,no_match,0.1491,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2649, ""embedding_similarity"": 0.2981, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5926, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-577cad462bd53923,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_computational-social-choice,https://w3id.org/uogto/extensions#hasBallot,hasBallot,object_property,no_match,0.1491,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.359, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5263, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-6f7b2971b562af52,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#hasBlockingPair,hasBlockingPair,object_property,no_match,0.1488,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3678, ""embedding_similarity"": 0.2801, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5385, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-3973dcbff5b4754d,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_compositional-open-games,https://w3id.org/uogto/extensions#hasLens,hasLens,object_property,no_match,0.1487,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4091, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-b4ebe7fb9ca14773,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasPayoffForPlayer,has payoff for player,object_property,no_match,0.1485,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2203, ""embedding_similarity"": 0.2801, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6207, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-8f1bb060a6e5e9a5,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasState,has state,object_property,no_match,0.1484,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-bd9d9357bda88045,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#hasFormula,hasFormula,object_property,no_match,0.1472,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2651, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-75c826c7eae81f18,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasRole,has role,object_property,no_match,0.1471,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2632, ""embedding_similarity"": 0.3651, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-90737c469f5fc4cc,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_evolutionary-games,https://w3id.org/uogto/extensions#hasMutationOperator,hasMutationOperator,object_property,no_match,0.1463,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3191, ""embedding_similarity"": 0.2887, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5455, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-095c0b33a64544df,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#ReachabilityProperty,ReachabilityProperty,class,no_match,0.146,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2838, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5517, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-bb4a13f5b2ee5993,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasBelief,has belief,object_property,no_match,0.146,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2564, ""embedding_similarity"": 0.276, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-e75bdafe6f4dd4cb,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasUtilityFunction,has utility function,object_property,no_match,0.1454,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3226, ""embedding_similarity"": 0.2981, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5333, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-2321916953812e3d,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_extensions_trust-reputation-provenance,https://w3id.org/uogto/extensions#hasCredential,hasCredential,object_property,no_match,0.145,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2443, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
